date,o0900,p10,c1330,hi_am,lo_am
2017-08-07,10506.56,10556.18,10579.38,10563.16,10506.56
2017-08-08,10579.38,10545.14,10568.97,10619.42,10533.72
2017-08-09,10568.97,10525.15,10470.38,10568.97,10502.71
2017-08-10,10470.38,10353.92,10329.74,10477.79,10354.6
2017-08-11,10329.74,10321.31,10329.57,10329.74,10238.5
2017-08-14,10329.57,10294.7,10225.28,10365.22,10274.3
2017-08-15,10225.28,10289.44,10311.16,10336.22,10225.28
2017-08-16,10311.16,10316.26,10290.39,10319.02,10285.29
2017-08-17,10290.39,10354.69,10369.37,10358.07,10290.39
2017-08-18,10369.37,10293.79,10321.33,10369.37,10259.83
2017-08-21,10321.33,10304.16,10326.39,10326.02,10282.72
2017-08-22,10326.39,10385.12,10392.07,10410.47,10326.39
2017-08-23,10392.07,10427.6,10406.81,10458.91,10392.07
2017-08-24,10406.81,10461.83,10488.96,10476.95,10406.81
2017-08-25,10488.96,10511.47,10515.51,10514.76,10478.72
2017-08-28,10515.51,10524.94,10525.98,10542.37,10502.8
2017-08-29,10525.98,10467.77,10496.57,10525.98,10463.22
2017-08-30,10496.57,10540.89,10569.4,10574.53,10496.57
2017-08-31,10569.4,10588.28,10585.78,10609.48,10569.4
2017-09-01,10585.78,10599.36,10594.82,10609.49,10568.72
2017-09-04,10594.82,10596.81,10569.87,10596.67,10555.34
2017-09-05,10569.87,10586.97,10617.84,10608.57,10564.26
2017-09-06,10617.84,10581.9,10547.86,10617.84,10559.49
2017-09-07,10547.86,10586.95,10538.51,10604.02,10547.86
2017-09-08,10538.51,10597.5,10609.95,10602.25,10538.51
2017-09-11,10609.95,10588.6,10572.16,10656.25,10586.15
2017-09-12,10572.16,10618.78,10610.35,10646.55,10572.16
2017-09-13,10610.35,10563.61,10532.88,10620.31,10566.59
2017-09-14,10532.88,10549.91,10553.57,10557.63,10508.72
2017-09-15,10553.57,10546.94,10580.41,10580.78,10523.67
2017-09-18,10580.41,10597.56,10631.57,10614.08,10580.41
2017-09-19,10631.57,10629.12,10576.14,10664.18,10617.69
2017-09-20,10576.14,10528.1,10519.17,10589.19,10514.84
2017-09-21,10519.17,10570.83,10578.44,10572.37,10493.95
2017-09-22,10578.44,10515.05,10449.68,10579.02,10500.19
2017-09-25,10449.68,10353.23,10335.89,10449.68,10345.59
2017-09-26,10335.89,10353.11,10257.02,10374.54,10323.8
2017-09-27,10257.02,10348.28,10326.68,10349.46,10257.02
2017-09-28,10326.68,10320.47,10296.45,10365.59,10309.58
2017-09-29,10296.45,10285.8,10329.94,10330.43,10278.59
2017-09-30,10329.94,10390.94,10383.94,10400.4,10329.94
2017-10-02,10383.94,10446.07,10465.16,10452.26,10383.94
2017-10-03,10465.16,10470.36,10469.35,10495.34,10445.86
2017-10-05,10469.35,10513.24,10518.27,10516.47,10469.35
2017-10-06,10518.27,10520.48,10532.81,10557.67,10518.27
2017-10-11,10532.81,10650.56,10641.19,10668.49,10532.81
2017-10-12,10641.19,10684.43,10711.44,10701.8,10641.19
2017-10-13,10711.44,10691.68,10724.09,10712.48,10676.44
2017-10-16,10724.09,10728.74,10774.21,10761.57,10724.09
2017-10-17,10774.21,10742.68,10723.15,10798.52,10739.86
2017-10-18,10723.15,10703.26,10720.28,10790.31,10703.12
2017-10-19,10720.28,10779.81,10760.29,10788.33,10720.28
2017-10-20,10760.29,10741.44,10728.88,10760.29,10702.56
2017-10-23,10728.88,10780.61,10735.21,10792.27,10728.88
2017-10-24,10735.21,10737.92,10743.78,10766.64,10726.25
2017-10-25,10743.78,10763.21,10750.57,10794.55,10743.78
2017-10-26,10750.57,10742.58,10734.76,10750.57,10716.52
2017-10-27,10734.76,10790.52,10709.11,10794.79,10734.76
2017-10-30,10709.11,10764.97,10756.87,10842.25,10709.11
2017-10-31,10756.87,10791.19,10793.8,10796.41,10747.37
2017-11-01,10793.8,10831.42,10806.36,10842.93,10793.8
2017-11-02,10806.36,10804.36,10788.51,10816.38,10793.49
2017-11-03,10788.51,10787.3,10800.77,10835.7,10765.31
2017-11-06,10800.77,10791.54,10786.19,10858.5,10783.35
2017-11-07,10786.19,10829.19,10840.34,10834.59,10786.19
2017-11-08,10840.34,10826.04,10818.99,10840.84,10813.31
2017-11-09,10818.99,10812.21,10743.27,10831.38,10802.95
2017-11-10,10743.27,10697.34,10732.67,10743.27,10659.29
2017-11-13,10732.67,10718.76,10683.92,10749.39,10698.44
2017-11-14,10683.92,10702.46,10687.18,10735.08,10683.92
2017-11-15,10687.18,10650.32,10630.65,10687.18,10622.97
2017-11-16,10630.65,10637.87,10625.04,10650.97,10609.23
2017-11-17,10625.04,10712.47,10701.64,10729.45,10625.04
2017-11-20,10701.64,10696.59,10664.55,10728.39,10692.52
2017-11-21,10664.55,10723.35,10779.24,10728.83,10664.55
2017-11-22,10779.24,10847.5,10822.59,10851.75,10779.24
2017-11-23,10822.59,10848.86,10854.57,10856.68,10809.09
2017-11-24,10854.57,10861.49,10854.09,10868.58,10833.78
2017-11-27,10854.09,10814.09,10750.93,10856.0,10798.88
2017-11-28,10750.93,10725.43,10707.07,10752.58,10698.7
2017-11-29,10707.07,10728.2,10713.55,10762.91,10707.07
2017-11-30,10713.55,10625.79,10560.44,10713.55,10600.58
2017-12-01,10560.44,10520.05,10600.37,10623.39,10517.06
2017-12-04,10600.37,10604.11,10651.11,10644.84,10565.68
2017-12-05,10651.11,10612.82,10566.85,10651.11,10568.86
2017-12-06,10566.85,10520.0,10393.92,10566.85,10499.3
2017-12-07,10393.92,10396.19,10355.76,10418.97,10338.91
2017-12-08,10355.76,10348.71,10398.62,10419.28,10336.26
2017-12-11,10398.62,10461.51,10473.09,10483.42,10398.62
2017-12-12,10473.09,10455.49,10443.28,10495.24,10442.62
2017-12-13,10443.28,10452.61,10470.7,10489.17,10443.28
2017-12-14,10470.7,10559.22,10538.01,10577.53,10470.7
2017-12-15,10538.01,10475.55,10491.44,10538.01,10446.03
2017-12-18,10491.44,10504.53,10506.52,10511.91,10472.39
2017-12-19,10506.52,10513.37,10467.34,10544.0,10506.52
2017-12-20,10467.34,10488.15,10504.52,10510.77,10467.34
2017-12-21,10504.52,10534.73,10488.97,10545.78,10504.52
2017-12-22,10488.97,10498.17,10537.27,10526.47,10487.18
2017-12-25,10537.27,10534.38,10522.49,10556.65,10522.67
2017-12-26,10522.49,10477.85,10421.91,10528.92,10464.96
2017-12-27,10421.91,10456.12,10486.67,10478.9,10419.81
2017-12-28,10486.67,10576.03,10567.64,10584.26,10486.67
2017-12-29,10567.64,10635.56,10642.86,10659.98,10567.64
2018-01-02,10642.86,10662.3,10710.73,10676.73,10642.86
2018-01-03,10710.73,10800.25,10801.57,10813.16,10710.73
2018-01-04,10801.57,10828.01,10848.63,10853.46,10794.25
2018-01-05,10848.63,10839.86,10879.8,10870.13,10833.98
2018-01-08,10879.8,10911.9,10915.75,10918.47,10869.12
2018-01-09,10915.75,10899.87,10914.89,10931.0,10882.25
2018-01-10,10914.89,10882.49,10831.09,10934.75,10868.13
2018-01-11,10831.09,10796.62,10810.06,10844.08,10785.06
2018-01-12,10810.06,10891.61,10883.96,10891.59,10810.06
2018-01-15,10883.96,10929.63,10956.31,10962.55,10883.96
2018-01-16,10956.31,10929.69,10986.11,10956.31,10920.5
2018-01-17,10986.11,10955.13,11004.8,10986.11,10942.95
2018-01-18,11004.8,11075.5,11071.57,11100.45,11004.8
2018-01-19,11071.57,11115.18,11150.85,11132.51,11071.57
2018-01-22,11150.85,11161.14,11231.46,11175.78,11142.38
2018-01-23,11231.46,11264.71,11253.11,11267.57,11219.57
2018-01-24,11253.11,11148.66,11152.16,11253.11,11138.62
2018-01-25,11152.16,11224.82,11165.95,11268.61,11137.73
2018-01-26,11165.95,11112.72,11147.1,11165.95,11089.48
2018-01-29,11147.1,11199.52,11221.81,11246.18,11147.1
2018-01-30,11221.81,11171.48,11076.78,11221.81,11148.24
2018-01-31,11076.78,11058.89,11103.79,11081.81,11007.89
2018-02-01,11103.79,11202.73,11160.25,11212.1,11103.79
2018-02-02,11160.25,11105.75,11126.23,11160.25,11070.43
2018-02-05,11126.23,10886.84,10946.25,11126.23,10855.43
2018-02-06,10946.25,10438.52,10404.0,10946.25,10437.01
2018-02-07,10404.0,10657.46,10551.54,10666.99,10404.0
2018-02-08,10551.54,10555.08,10528.52,10609.5,10527.62
2018-02-09,10528.52,10245.9,10371.75,10528.52,10189.04
2018-02-12,10371.75,10453.83,10421.09,10469.37,10371.75
2018-02-21,10421.09,10659.33,10714.44,10667.8,10421.09
2018-02-22,10714.44,10640.82,10662.38,10714.44,10620.8
2018-02-23,10662.38,10759.82,10794.55,10772.67,10662.38
2018-02-26,10794.55,10852.65,10836.7,10890.69,10794.55
2018-02-27,10836.7,10878.36,10815.47,10937.9,10836.7
2018-03-01,10815.47,10761.46,10785.79,10815.47,10709.69
2018-03-02,10785.79,10692.25,10698.17,10785.79,10638.98
2018-03-05,10698.17,10732.85,10642.9,10756.37,10698.17
2018-03-06,10642.9,10745.95,10784.34,10776.41,10642.9
2018-03-07,10784.34,10808.98,10745.32,10809.87,10746.72
2018-03-08,10745.32,10838.17,10823.24,10848.47,10745.32
2018-03-09,10823.24,10862.81,10864.82,10882.76,10823.24
2018-03-12,10864.82,10986.63,11002.1,10995.16,10864.82
2018-03-13,11002.1,11061.66,11095.63,11073.53,11002.1
2018-03-14,11095.63,11057.3,11038.8,11095.63,11030.08
2018-03-15,11038.8,11028.01,11018.45,11048.64,11008.18
2018-03-16,11018.45,10965.43,11027.7,11027.89,10956.19
2018-03-19,11027.7,11002.52,11046.9,11027.7,10983.25
2018-03-20,11046.9,11004.49,11010.84,11046.9,10981.04
2018-03-21,11010.84,11027.4,11011.07,11072.31,11010.84
2018-03-22,11011.07,11078.81,11005.84,11120.2,11011.07
2018-03-23,11005.84,10844.61,10823.33,11005.84,10758.06
2018-03-26,10823.33,10813.59,10840.05,10831.82,10781.43
2018-03-27,10840.05,10949.95,10986.79,10963.56,10840.05
2018-03-28,10986.79,10919.39,10865.66,10986.79,10888.84
2018-03-29,10865.66,10838.39,10845.92,10885.6,10836.58
2018-03-30,10845.92,10944.08,10906.22,10946.37,10845.92
2018-03-31,10906.22,10933.3,10919.49,10947.16,10906.22
2018-04-02,10919.49,10951.91,10888.27,10969.88,10919.49
2018-04-03,10888.27,10797.72,10821.53,10888.27,10775.45
2018-04-09,10821.53,10853.0,10893.53,10902.51,10821.53
2018-04-10,10893.53,10917.01,10927.18,10921.3,10874.83
2018-04-11,10927.18,10990.95,10974.02,11016.35,10927.18
2018-04-12,10974.02,10967.41,10955.29,11008.2,10957.32
2018-04-13,10955.29,10985.62,10965.39,10988.23,10955.29
2018-04-16,10965.39,10941.39,10954.55,10974.94,10921.17
2018-04-17,10954.55,10850.17,10810.45,10965.2,10835.75
2018-04-18,10810.45,10882.89,10847.89,10917.6,10810.45
2018-04-19,10847.89,10944.03,10971.22,10950.45,10847.89
2018-04-20,10971.22,10813.05,10779.38,10971.22,10776.41
2018-04-23,10779.38,10746.91,10697.13,10779.38,10717.4
2018-04-24,10697.13,10626.57,10579.5,10697.13,10540.15
2018-04-25,10579.5,10518.78,10559.97,10579.5,10489.81
2018-04-26,10559.97,10571.55,10488.58,10618.68,10559.97
2018-04-27,10488.58,10516.05,10553.43,10573.61,10488.58
2018-04-30,10553.43,10594.29,10657.88,10594.6,10539.63
